latitude,longitude
40.833332,-73.828384
40.634407,-73.91207
40.654434,-73.86084
40.758305,-73.85561
40.613403,-73.98071
40.820515,-73.930695
40.74106,-73.946106
40.790184,-73.97691
40.763893,-73.915
40.75578,-74.00199
40.814487,-73.95547
40.68059,-73.89142
40.661835,-73.89311
40.697662,-73.932884
40.73937,-73.79189
40.837654,-73.89997
40.64485,-73.96002
40.526264,-74.20153
40.729736,-73.833725
40.61824,-73.98408
40.66895,-73.9339
40.764214,-73.97096
40.7104,-73.86663
40.671204,-73.90051
40.897953,-73.86372
40.713715,-73.73144
40.84497,-73.9092
40.89063,-73.85892
40.67903,-73.9246
40.756767,-73.98272
40.801914,-73.95348
40.747536,-73.884865
40.678543,-73.949684
40.71523,-74.01334
40.66675,-73.779945
40.653862,-73.95462
40.71451,-73.93645
40.629116,-73.92695
40.630806,-74.10369
40.760822,-73.99832
40.66651,-73.777016
40.66767,-73.74248
40.80542,-73.93393
40.688904,-73.980934
40.74639,-73.977646
40.78157,-73.8087
40.67932,-73.863495
40.71042,-73.85964
40.66919,-73.99682
40.803352,-73.92922
40.66743,-73.76676
40.664192,-73.841125
40.723083,-73.958755
40.730038,-73.99107
40.785297,-73.955574
40.717297,-73.91972
40.796116,-73.94558
40.817734,-73.8047
40.66708,-73.81033
40.73705,-73.98654
40.777874,-73.95175
40.664124,-73.761284
40.578472,-73.93553
40.753265,-73.82207
40.602776,-73.96375
40.65317,-73.866875
40.669434,-73.9255
40.744644,-73.77041
40.76552,-73.86385
40.77117,-73.9705
40.86496,-73.92692
40.85493,-73.82617
40.6533,-73.74597
40.602535,-73.99321
40.66851,-73.76626
40.782627,-73.97499
40.695614,-73.94056
40.837345,-73.92743
40.735634,-73.87602
40.83302,-73.862724
40.827904,-73.91218
40.826683,-73.935394
40.853813,-73.90734
40.75898,-73.99595
40.85548,-73.86668
40.75291,-73.90608
40.642647,-73.979774
40.645767,-73.98529
40.724518,-73.8006
40.717407,-73.76336
40.66749,-73.94239
40.823936,-73.89488
40.756107,-73.90071
40.662815,-73.92337
40.74769,-74.00417
40.803947,-73.928
40.80599,-73.921455
40.808407,-73.908844
40.858692,-73.90488
40.686745,-73.96553
40.626663,-74.07565
40.79094,-73.947235
40.78602,-73.95128
40.794468,-73.93964
40.842587,-73.85224
40.863155,-73.90079
40.58742,-73.95438
40.75254,-73.85261
40.72562,-73.953865
40.813896,-73.9294
40.691,-73.989334
40.803352,-73.92922
40.70817,-74.00647
40.731033,-73.8606
40.846565,-73.92589
40.66735,-73.76994
40.55627,-74.16885
40.652794,-73.946884
40.65994,-73.95347
40.8844,-73.85238
40.77226,-73.92591
40.718544,-74.00072
40.6754,-73.9887
40.69612,-73.94936
40.755222,-73.96135
40.81722,-73.95228
40.670578,-73.89582
40.716396,-74.01094
40.69762,-73.9346
40.687626,-73.91084
40.742706,-73.984535
40.676636,-73.88144
40.667507,-73.88007
40.711678,-73.77538
40.674114,-73.998085
40.71789,-73.97489
40.866405,-73.886314
40.71509,-74.00195
40.729176,-73.90708
40.61834,-74.03018
40.677296,-73.92674
40.597477,-73.935555
40.73857,-73.787155
40.56264,-74.192894
40.68879,-73.91285
40.68746,-73.906494
40.714363,-74.000465
40.710377,-73.943695
40.72744,-73.81102
40.748463,-73.82081
40.7427,-73.83051
40.676685,-73.84371
40.759624,-73.7314
40.858368,-73.903915
40.766968,-73.95617
40.85206,-73.934784
40.817387,-73.92277
40.831127,-73.91745
40.834507,-73.91772
40.877033,-73.846375
40.63838,-73.89481
40.64398,-73.89578
40.68461,-73.87448
40.663124,-73.96244
40.74405,-73.95328
40.73389,-74.00095
40.775623,-73.95244
40.700592,-73.85457
40.7108,-74.00342
40.71004,-73.96052
40.711823,-73.78786
40.7677,-73.75147
40.759613,-73.89652
40.844147,-73.90061
40.6476,-73.881485
40.716625,-73.904625
40.638836,-73.92317
40.704903,-73.78406
40.717026,-73.754196
40.772655,-73.90096
40.827633,-73.93577
40.83664,-73.83382
40.713093,-73.93592
40.720978,-73.8383
40.770256,-73.91586
40.62826,-74.08039
40.75136,-73.86249
40.763733,-73.962074
40.673027,-73.90576
40.670734,-73.93373
40.657875,-73.77051
40.718292,-73.81493
40.75142,-73.987656
40.849117,-73.93687
40.6778,-73.87331
40.700356,-73.912575
40.68902,-73.98617
40.727947,-73.85634
40.80133,-73.950195
40.80621,-73.916016
40.590187,-73.95383
40.697517,-73.97669
40.701557,-73.790276
40.754505,-73.965706
40.758022,-73.981804
40.57645,-73.96979
40.63021,-73.93294
40.678764,-73.95316
40.72103,-73.904106
40.85981,-73.85026
40.625103,-73.9772
40.677174,-73.924774
40.75609,-73.82379
40.846104,-73.93609
40.679333,-73.97533
40.55177,-74.17534
40.826267,-73.90631
40.65486,-74.003845
40.74693,-73.7015
40.749825,-73.972206
40.6742,-73.99984
40.681572,-73.92579
40.716656,-73.76915
40.761684,-73.760315
40.664513,-73.9538
40.699406,-73.95338
40.75723,-73.93937
40.74628,-73.990364
40.77039,-73.954124
40.830837,-73.9166
40.841984,-73.8577
40.65624,-73.881386
40.67468,-74.016045
40.846138,-73.93424
40.857365,-73.84657
40.797943,-73.94003
40.591106,-73.96513
40.646164,-73.895706
40.664597,-73.76331
40.57981,-73.837204
40.72301,-73.98576
40.768803,-73.95837
40.72415,-73.89869
40.868282,-73.90107
40.71349,-73.82906
40.710876,-74.01439
40.75739,-73.72776
40.658115,-73.97566
40.702286,-73.98281
40.73594,-73.85887
40.71589,-73.82527
40.76468,-73.9643
40.62192,-74.02695
40.69168,-73.999344
40.732292,-73.86554
40.581917,-73.82978
40.688263,-73.79294
40.665733,-73.755585
40.80117,-73.961464
40.74715,-73.985504
40.7736,-73.98158
40.623566,-73.96495
40.675682,-73.816
40.77082,-73.82191
40.833893,-73.89901
40.74544,-73.9754
40.7736,-73.98158
40.817734,-73.8047
40.846172,-73.83171
40.724693,-73.7541
40.625965,-73.93319
40.756004,-73.8634
40.784943,-73.946594
40.755344,-73.88061
40.88956,-73.82052
40.657818,-74.004196
40.664997,-73.84406
40.829586,-73.93211
40.762737,-73.9597
40.66929,-73.842445
40.7441,-73.99565
40.704983,-74.012054
40.623875,-73.93547
40.828938,-73.84559
40.77719,-73.95225
40.627132,-74.011086
40.760082,-73.77028
40.821037,-73.93768
40.771946,-73.734406
40.700592,-73.85457
40.586105,-74.09109
40.71807,-73.96414
40.60534,-74.00705
40.77855,-73.925674
40.686993,-73.976555
40.608616,-73.98176
40.68057,-73.851
40.598816,-73.93676
40.783634,-73.816666
40.865387,-73.893456
40.80206,-73.97352
40.765675,-73.97624
40.75829,-73.83431
40.59589,-74.085884
40.66549,-73.75236
40.677204,-73.91641
40.813557,-73.947495
40.769753,-73.95458
40.7334,-74.00856
40.86543,-73.86737
40.572063,-74.111115
40.785057,-73.816475
40.674507,-73.95828
40.615185,-73.98367
40.766098,-73.951096
40.78519,-73.95143
40.61106,-74.004326
40.666412,-73.78476
40.62095,-74.023705
40.664936,-73.775826
40.6972,-73.952934
40.703293,-73.7961
40.71923,-74.0081
40.744118,-73.89592
40.75418,-73.82318
40.72193,-74.00787
40.594822,-74.07627
40.694653,-73.84842
40.61996,-74.02488
40.821533,-73.84547
40.628616,-74.12246
40.52895,-74.21465
40.70222,-73.87734
40.87835,-73.870346
40.600506,-73.90174
40.586506,-73.81773
40.64993,-73.93312
40.669243,-73.80129
40.634506,-73.949455
40.73722,-73.9814
40.830563,-73.92727
40.724274,-73.99082
40.680473,-73.9614
40.668434,-73.90148
40.86381,-73.91735
40.889175,-73.84416
40.892513,-73.84543
40.711323,-73.95464
40.677773,-73.809906
40.677887,-73.89796
40.770157,-73.98502
40.751305,-73.98766
40.79653,-73.97597
40.8047,-73.83141
40.652313,-73.95602
40.677624,-73.93308
40.8092386,-73.9530067
40.8466586,-73.8961762
40.8464062,-73.842886
40.6020203,-73.9705101
40.6992707,-73.8403152
40.7570075,-73.9638721
40.7722381,-73.9938732
40.6631828,-73.9624487
40.7465803,-73.9975531
40.7583082,-73.9629257
40.6059354,-74.0004574
40.6419869,-74.0172347
40.7521198,-73.9776766
40.8947022,-73.8472027
40.6379069,-73.8877923
40.7872217,-73.9562614
40.8580315,-73.8835095
40.6394354,-74.0054588
40.6695546,-73.9449618
40.6680235,-73.8728217
40.68424,-73.8460949
40.7396752,-73.9345761
40.7582689,-73.8389796
40.7177239,-73.9857652
40.6037909,-73.9544333
40.6940516,-73.8280091
40.7519423,-73.8322954
40.7187759,-73.9956999
40.740061,-73.7898821
40.7142648,-73.980925
40.6195715,-73.9335375
40.6860827,-73.9909028
40.7430398,-73.7257971
40.7710846,-73.9082189
40.5903421,-74.0666242
40.665256,-73.7353338
40.7335957,-73.7946243
40.7316129,-73.8489189
40.7324716,-73.8616432
40.7079038,-74.0060199
40.6485398,-73.9242472
40.7334973,-73.8703694
40.6672125,-73.7808366
40.7582242,-73.917405
40.8387216,-73.9137706
40.7114187,-73.9531261
40.7063611,-73.7925261
40.715356,-73.9977202
40.7629663,-73.9739693
40.7597385,-73.9742232
40.8226981,-73.8700006
40.8271027,-73.9499552
40.5969788,-73.9732382
40.6775631,-73.9330796
40.6900051,-73.924128
40.687708,-73.8258728
40.7585332,-73.9888427
40.6517331,-73.930381
40.7565458,-73.8063928
40.5981101,-74.0662647
40.6219648,-74.0258244
40.6552496,-73.9529602
40.6915553,-73.936758
40.7142086,-73.9948417
40.8698716,-73.8913782
40.6926242,-73.9339768
40.7389809,-73.7946257
40.6415858,-74.0778996
40.7390789,-74.0030817
40.8233146,-73.9490078
40.8166008,-73.9427556
40.8307375,-73.910489
40.844371,-73.8890163
40.6286468,-73.9520675
40.6801176,-73.7532369
40.7640562,-73.9647563
40.6295714,-74.1117757
40.5671216,-74.103069
40.7601164,-73.9848356
40.608702,-73.9740294
40.6787832,-73.9109381
40.6952172,-73.937483
40.5423826,-74.2021831
40.7460038,-73.9942618
40.6194932,-73.9465124
40.7332923,-73.9871799
40.7151811,-73.9519581
40.6656562,-73.8151706
40.7109059,-74.014457
40.7705708,-73.98214
40.8906476,-73.8487419
40.6656874,-73.93976
40.6621221,-73.7701541
40.7426584,-73.8462052
40.6023231,-73.7589982
40.729335,-74.0052244
40.7559788,-73.9769607
40.8136659,-73.9312375
40.7434286,-73.7754626
40.8081625,-73.9265219
40.8504573,-73.8993078
40.7159296,-73.8088807
40.774807,-73.98442
40.713497,-73.75714
40.852146,-73.91741
40.76197,-73.92539
40.755558,-73.88065
40.59415,-74.086586
40.762806,-73.993164
40.72895,-73.97182
40.84271,-73.885666
40.616486,-73.951706
40.68405,-73.97746
40.740887,-73.843315
40.65384,-73.955
40.664707,-73.92824
40.853046,-73.83377
40.76731,-73.882774
40.732162,-73.73598
40.71025,-73.799866
40.865685,-73.823425
40.733536,-73.87035
40.74876,-73.85007
40.698807,-73.91643
40.70494,-73.79992
40.770332,-73.87608
40.738552,-73.99969
40.841038,-73.8676
40.65007,-73.8975
40.715305,-73.96044
40.810062,-73.95497
40.83489,-73.9017
40.702354,-73.818756
40.746002,-73.99427
40.71975,-73.992165
40.884033,-73.89797
40.746655,-73.90974
40.685658,-73.8285
40.759983,-73.964806
40.828598,-73.921745
40.76161,-73.97076
40.761234,-73.96389
40.64043,-73.95624
40.710094,-73.93722
40.78848,-73.81524
40.740417,-73.844864
40.710625,-73.8519
40.706722,-74.00679
40.713135,-74.00407
40.687275,-73.99995
40.66696,-73.77078
40.760098,-73.72276
40.75714,-73.93261
40.76301,-73.87532
40.56991,-74.12343
40.815975,-73.94322
40.776554,-73.841705
40.751785,-73.86792
40.583538,-73.949615
40.697998,-73.92606
40.73965,-73.84551
40.73137,-73.73629
40.72196,-73.9986
40.81231,-73.91648
40.650314,-73.91943
40.65865,-73.95094
40.731293,-73.84516
40.75458,-73.99915
40.74689,-73.98989
40.84197,-73.90417
40.629986,-73.97157
40.704403,-73.814445
40.78455,-73.85488
40.760567,-73.9155
40.58603,-74.09256
40.835472,-73.8669
40.734375,-73.87342
40.733604,-74.00287
40.756527,-73.994026
40.743824,-73.979515
40.78143,-73.954185
40.64462,-73.926476
40.686287,-73.9695
40.728016,-73.939186
40.603138,-73.75499
40.761684,-73.760315
40.86804,-73.879105
40.64927,-74.009674
40.674606,-73.90832
40.75529,-73.99493
40.661995,-73.91959
40.67816,-73.897484
40.875977,-73.907906
40.844448,-73.82846
40.654922,-74.014496
40.88564,-73.82454
40.759514,-73.99926
40.797943,-73.94003
40.68443,-73.99491
40.843304,-73.91919
40.762287,-73.972374
40.733536,-73.87035
40.705425,-73.78258
40.727295,-73.95581
40.724937,-73.76516
40.771587,-73.80922
40.808556,-73.927414
40.628284,-73.925934
40.736275,-73.772865
40.76465,-73.823494
40.759193,-73.83124
40.665257,-73.76305
40.858387,-73.893005
40.81144,-73.95211
40.733875,-73.77258
40.624325,-74.030716
40.72639,-73.9918
40.749825,-73.972206
40.712208,-73.98072
40.762825,-73.93398
40.525543,-74.20547
40.650616,-73.94279
40.586258,-73.94893
40.706142,-73.83177
40.576378,-73.86006
40.757465,-73.95563
40.760456,-73.98374
40.761486,-73.96062
40.667664,-73.873695
40.64063,-74.025734
40.64507,-73.95803
40.673813,-73.90733
40.82698,-73.830795
40.73635,-73.993385
40.72565,-73.93205
40.710705,-73.76346
40.720005,-73.78463
40.58584,-73.93788
40.66903,-73.91153
40.79167,-73.95093
40.715046,-73.992386
40.76663,-73.88903
40.75582,-73.865074
40.81636,-73.954094
40.69964,-73.91038
40.619267,-74.1382
40.839935,-73.900925
40.75348,-73.980896
40.82513,-73.931076
40.74097,-73.99223
40.734837,-73.99076
40.761787,-73.95745
40.773655,-73.95173
40.76734,-73.96868
40.759514,-73.99926
40.753487,-73.93795
40.659336,-73.92726
40.797,-73.93778
40.738403,-73.80272
40.710976,-73.97962
40.654377,-73.97914
40.793606,-73.95161
40.699383,-73.79451
40.65303,-73.94304
40.614086,-74.06614
40.81566,-73.92481
40.69189,-73.73055
40.792465,-73.79322
40.819878,-73.85777
40.701874,-73.91533
40.72493,-73.99036
40.65468,-73.97885
40.71404,-73.92634
40.746616,-73.99382
40.648926,-73.955765
40.890354,-73.84175
40.681087,-73.846344
40.720245,-73.988266
40.61137,-74.176315
40.86381,-73.91735
40.77364,-73.95986
40.8399,-73.87562
40.75533,-73.99119
40.731705,-74.00096
40.74777,-74.000404
40.899494,-73.89619
40.591003,-74.165375
40.642174,-74.02064
40.746143,-74.00813
40.66496,-73.82226
40.848736,-73.93234
40.681057,-74.00856
40.632015,-73.99167
40.788326,-73.813614
40.70717,-73.96632
40.77077,-73.91727
40.613903,-73.92719
40.662247,-73.86671
40.705154,-73.85597
40.681255,-73.95631
40.819057,-73.92923
40.73973,-73.81762
40.619606,-73.945526
40.6792,-73.9553
40.704494,-73.81743
40.843254,-73.892136
40.757572,-73.990585
40.732925,-74.00007
40.802086,-73.93701
40.820133,-73.91307
40.608204,-73.920715
40.7205573,-74.0035102
40.8463591,-73.844621
40.5728741,-74.1465933
40.6639058,-73.9509752
40.6919608,-73.8633139
40.6666109,-73.8761371
40.6946866,-73.911108
40.6837645,-73.9787596
40.6902214,-73.8465066
40.6819729,-73.7662999
40.6166209,-73.9997082
40.7072717,-73.816379
40.7091551,-74.0105431
40.7982636,-73.929545
40.6718514,-74.0032408
40.6737609,-73.7343004
40.5704668,-74.1097619
40.688476,-73.8085639
40.7098219,-73.9195462
40.6650378,-73.8079488
40.8050573,-73.9390342
40.8036997,-73.9358171
40.6976795,-73.9163657
40.69433,-73.826959
40.7667442,-73.9259648
40.8868832,-73.8653796
40.6698782,-73.8171921
40.7565272,-73.994019
40.7635447,-73.9851922
40.777544,-73.957008
40.7045623,-73.856731
40.75278,-73.8662678
40.759626,-73.9954735
40.8587443,-73.9301173
40.8170647,-73.8183051
40.6026469,-74.0074581
40.7448698,-73.8762803
40.552235,-74.212134
40.8109488,-73.9271438
40.527667,-74.2302289
40.8167588,-73.9262198
40.8246333,-73.9105876
40.6302824,-73.9781533
40.6767521,-73.9183063
40.7090458,-73.8414531
40.7134673,-73.8167551
40.7433055,-73.9376508
40.7213532,-74.0046358
40.7378861,-73.9809038
40.7849422,-73.9465889
40.8077723,-73.9454833
40.8358971,-73.8558592
40.8462399,-73.9181776
40.7631141,-73.9625151
40.7750766,-73.7882682
40.7614858,-73.9605992
40.7673928,-73.9707293
40.6549544,-74.007017
40.6896885,-73.8902833
40.7229337,-73.9886394
40.7586447,-73.9813418
40.6549118,-73.8728755
40.6898733,-73.8428113
40.6983264,-73.9610513
40.7495397,-73.9774357
40.6355523,-73.9780219
40.707655,-73.9398375
40.7378861,-73.9809038
40.7606005,-73.9643142
40.7598989,-73.9804246
40.7627073,-73.9832142
40.828615,-73.9438474
40.6328856,-73.9476978
40.6687694,-73.976706
40.7076386,-73.9673831
40.6916433,-73.8200424
40.7939715,-73.7974898
40.5893449,-74.1014938
40.8758744,-73.8498857
40.7213532,-74.0046358
40.7832478,-73.9447234
40.5839322,-73.830928
40.7311821,-73.8715971
40.7986223,-73.9416189
40.6245917,-74.0023307
40.6780087,-73.8497362
40.7549013,-73.7454772
40.7633655,-73.9592408
40.6657507,-73.9792267
40.6867449,-73.9655256
40.7970036,-73.9377739
40.5869928,-73.9422576
40.6191567,-74.0269436
40.6907574,-73.9962318
40.7490533,-73.9957485
40.8186618,-73.8181129
40.7098978,-73.8703215
40.7205573,-74.0035102
40.7287944,-74.0004366
40.7802816,-73.9815199
40.8443793,-73.8658234
40.6586442,-73.9137367
40.7821423,-73.8248379
40.7729859,-73.9461941
40.6585513,-73.7661549
40.8200157,-73.9288392
40.760925,-73.96705
40.763687,-73.81444
40.63988,-73.90651
40.846863,-73.9
40.77421,-73.93182
40.750015,-73.991356
40.771595,-73.934044
40.627644,-74.03524
40.707203,-73.79488
40.63932,-74.00557
40.742382,-73.87088
40.694916,-73.861946
40.772327,-73.94531
40.58015,-73.83742
40.652447,-73.92561
40.752377,-73.97035
40.727432,-73.90713
40.70055,-73.92292
40.827755,-73.9117
40.772964,-73.89233
40.75217,-73.98371
40.833557,-73.85774
40.845226,-73.91309
40.635475,-74.03204
40.714554,-73.83147
40.780647,-73.97848
40.674755,-73.91109
40.569862,-74.11682
40.704494,-73.81743
40.73902,-73.97335
40.77446,-73.84667
40.675205,-73.81459
40.75045,-73.9873
40.75108,-73.98686
40.804207,-73.96865
40.643085,-74.09087
40.75131,-73.87155
40.72417,-74.004585
40.703342,-73.855385
40.71279,-73.9693
40.756676,-73.920876
40.695316,-73.728905
40.739914,-73.72469
40.868217,-73.832664
40.716114,-73.824905
40.67546,-73.73385
40.636574,-74.019196
40.757523,-73.82914
40.823566,-73.93768
40.63462,-73.97786
40.731205,-73.98216
40.60659,-74.03238
40.783245,-73.94473
40.79172,-73.95299
40.8254,-73.865074
40.590397,-73.9519
40.850166,-73.93576
40.639736,-73.906746
40.69908,-73.91565
40.845505,-73.90173
40.727024,-73.84889
40.58202,-73.97114
40.67856,-73.889015
40.785732,-73.853294
40.73844,-73.87824
40.646904,-73.96358
40.823112,-73.8679
40.67816,-73.897484
40.83611,-73.92238
40.77039,-73.91771
40.757465,-73.95563
40.68897,-73.939804
40.66077,-73.91975
40.82406,-73.92815
40.862747,-73.90494
40.603264,-73.98076
40.73329,-73.98719
40.887966,-73.8235
40.65302,-73.83447
40.75333,-73.70682
40.834644,-73.854836
40.68418,-74.00231
40.719425,-73.731544
40.741055,-73.99786
40.7375,-73.93385
40.756195,-73.91986
40.749992,-73.984245
40.670555,-73.85634
40.83878,-73.835815
40.717674,-73.81713
40.724113,-73.79676
40.86157,-73.913185
40.817875,-73.89333
40.7438,-73.98373
40.66504,-73.76218
40.663483,-73.9627
40.65239,-73.92655
40.762127,-73.99739
40.651974,-73.86542
40.74052,-73.70259
40.676884,-73.91923
40.681675,-73.879135
40.82098,-73.89388
40.74238,-73.93785
40.671825,-73.774506
40.85447,-73.91008
40.738853,-73.97732
40.57397,-74.16992
40.78356,-73.82449
40.761692,-73.91789
40.86226,-73.89589
40.70968,-73.82004
40.667114,-73.834656
40.692722,-73.72673
40.717754,-73.75815
40.77226,-73.92591
40.776237,-73.95587
40.84134,-73.83707
40.765358,-73.74429
40.651688,-73.9314
40.582287,-74.16907
40.55308,-74.17098
40.704277,-73.982574
40.880257,-73.876785
40.766705,-73.78274
40.669476,-73.919975
40.70989,-73.8303
40.60769,-74.08945
40.74124,-73.93617
40.766617,-73.98667
40.695614,-73.82976
40.62237,-73.96473
40.797016,-73.93466
40.757755,-73.79304
40.86298,-73.85486
40.7541,-73.82672
40.740894,-73.821075
40.71277,-73.98849
40.696106,-73.84581
40.77759,-73.9591
40.88384,-73.82578
40.634533,-73.912186
40.66963,-73.987236
40.650948,-74.00793
40.605568,-74.03118
40.805153,-73.95112
40.690647,-73.85839
40.711582,-73.79301
40.755745,-73.83076
40.745686,-73.97213
40.576317,-73.963135
40.811653,-73.91685
40.8047,-73.91243
40.819016,-73.84804
40.64592,-74.02384
40.757706,-73.76385
40.70213,-73.80445
40.59401,-73.96086
40.8492,-73.82716
40.679276,-73.92906
40.822315,-73.81918
40.73656,-74.0011
40.877796,-73.86806
40.60988,-73.96338
40.63345,-74.005005
40.808224,-73.93673
40.8305,-73.861626
40.712856,-73.9049
40.72237,-73.9832
40.63225,-74.00577
40.645344,-73.97778
40.66684,-73.78941
40.637997,-74.02136
40.687534,-73.9775
40.77399,-73.98131
40.774704,-73.988205
40.71299,-74.00418
40.58665,-73.934456
40.748642,-73.97721
40.74708,-73.98135
40.65605,-73.92361
40.816044,-73.91195
40.801018,-73.9158
40.62824,-74.03103
40.78169,-73.94897
40.757828,-73.99308
40.687546,-73.8208
40.665634,-73.758156
40.754684,-73.984245
40.767612,-73.950005
40.851433,-73.93509
40.679073,-73.92527
40.74798,-73.9776
40.62613,-73.92281
40.65487,-73.96191
40.844753,-73.92479
40.622787,-73.960945
40.82781,-73.91723
40.749134,-73.86298
40.780296,-73.825325
40.867058,-73.860374
40.712532,-74.007675
40.81571,-73.94063
40.720554,-74.00352
40.76706,-73.73912
40.679176,-73.98184
40.66937,-73.89523
40.604313,-74.18536
40.620914,-73.9753
40.56431,-74.110146
40.82101,-73.897385
40.76419,-73.861664
40.75022,-73.979065
40.877903,-73.86655
40.82866,-73.87824
40.80901,-73.929955
40.764153,-73.748436
40.704735,-73.743996
40.709896,-73.83941
40.89134,-73.85852
40.73479,-73.86082
40.596054,-73.78193
40.752563,-73.74328
40.72462,-73.894554
40.637363,-73.87927
40.695847,-73.96588
40.74147,-73.82281
40.51076,-74.23144
40.64359,-73.90471
40.761257,-73.987526
40.678505,-73.89179
40.765713,-73.90692
40.698826,-73.93503
40.583057,-73.973114
40.764435,-73.87358
40.801754,-73.93121
40.55301,-74.16008
40.766876,-73.97908
40.704327,-73.797714
40.766712,-73.98289
40.719055,-73.83858
40.75458,-73.99915
40.673485,-73.97296
40.740837,-73.7583
40.76943,-73.91025
40.601948,-73.99382
40.771667,-73.9867
40.806915,-73.93557
40.623913,-74.00726
40.726135,-73.76318
40.687943,-73.98141
40.86165,-73.91076
40.68672,-73.84812
40.83527,-73.832245
40.818615,-73.86717
40.782627,-73.97499
40.76462,-73.88488
40.749302,-73.86822
40.750195,-73.939835
40.55242,-74.18708
40.856045,-73.84395
40.6708,-73.98269
40.667114,-73.834656
40.608757,-74.038086
40.725918,-73.89535
40.694107,-73.89737
40.71852,-73.90832
40.75892,-73.7747
40.764896,-73.97256
40.73646,-73.98487
40.752884,-73.96683
40.604343,-73.9494
40.768227,-73.929146
40.638523,-73.98131
40.88643,-73.895805
40.869312,-73.844055
40.637306,-74.12812
40.604153,-74.05198
40.82498,-73.89132
40.699688,-73.73575
40.75595,-73.99074
40.70843,-73.81831
40.68106,-73.82637
40.604713,-73.942696
40.707577,-74.00415
40.78866,-73.778625
40.75895,-73.83192
40.763363,-73.95925
40.745293,-73.9985
40.717655,-73.7968
40.742283,-74.004425
40.759624,-73.99548
40.866627,-73.89394
40.70874,-73.87525
40.74747,-73.88393
40.863186,-73.83986
40.786774,-73.97289
40.873394,-73.90671
40.72114,-73.942825
40.842503,-73.92797
40.728928,-73.990364
40.724876,-73.975174
40.76815,-73.89714
40.709496,-73.90735
40.803947,-73.928
40.713596,-73.85964
40.694283,-73.7374
40.609867,-73.92239
40.771065,-73.95965
40.762127,-73.99739
40.874737,-73.855255
40.644547,-74.01091
40.677265,-73.8262
40.821037,-73.93768
40.751976,-73.93197
40.748466,-73.99247
40.625004,-74.14762
40.60266,-74.18408
40.829166,-73.88739
40.72096,-73.84698
40.64332,-74.01945
40.72545,-73.837776
40.8047,-73.91243
40.81657,-73.90292
40.714222,-73.994865
40.895245,-73.87967
40.76298,-73.92567
40.72656,-73.83802
40.75834,-73.996414
40.724136,-73.992615
40.771477,-73.91824
40.70871,-73.77905
40.7879,-73.95368
40.659485,-73.918304
40.737675,-73.930244
40.710373,-73.78446
40.74488,-73.90883
40.73929,-73.85288
40.770424,-73.96222
40.810207,-73.93951
40.693684,-73.800354
40.752563,-73.89606
40.776604,-73.94663
40.835308,-73.94398
40.899822,-73.84347
40.657665,-73.89705
40.72526,-73.826614
40.771244,-73.90381
40.58004,-74.11396
40.67578,-74.0014
40.68775,-73.857414
40.770256,-73.91586
40.76494,-73.878975
40.619373,-74.1642
40.788418,-73.97077
40.812767,-73.862206
40.626423,-73.912796
40.700768,-73.990944
40.639267,-74.0941
40.819096,-73.914566
40.85809,-73.901924
40.84054,-73.87058
40.874325,-73.87416
40.695152,-73.817406
40.72895,-73.97182
40.788357,-73.97453
40.813255,-73.93028
40.756527,-73.86937
40.70191,-73.93699
40.740273,-73.89586
40.607185,-74.16239
40.779495,-73.9535
40.82451,-73.95186
40.601734,-73.935036
40.680027,-73.83997
40.637794,-74.07699
40.68468,-73.931435
40.846104,-73.93609
40.700726,-73.94194
40.736046,-73.87278
40.768864,-73.906715
40.615997,-74.015495
40.74608,-73.974945
40.669098,-73.93666
40.726097,-73.91943
40.620155,-74.03633
40.72531,-73.95755
40.725777,-73.948814
40.75866,-73.98875
40.82947,-73.93705
40.84827,-73.93122
40.584064,-73.933975
40.762848,-73.815025
40.776436,-73.77019
40.75766,-73.99084
40.74549,-73.98252
40.76838,-73.99281
40.888912,-73.91179
40.69986,-73.92829
40.691456,-73.98735
40.72328,-73.778046
40.75452,-73.93144
40.760857,-73.961075
40.82601,-73.88636
40.84247,-73.85335
40.623497,-73.92838
40.6337,-73.96719
40.6224,-73.936646
40.749714,-73.93617
40.736855,-73.97853
40.84758,-73.923195
40.66925,-73.93944
40.762768,-73.886696
40.521523,-74.21708
40.806164,-73.909134
40.655605,-74.00307
40.678574,-74.00358
40.748108,-73.947365
40.76255,-73.76332
40.759308,-73.9653
40.680683,-73.96242
40.708115,-73.908226
40.648853,-74.01352
40.748245,-73.976295
40.676342,-73.910934
40.72225,-74.00592
40.821507,-73.86204
40.71991,-73.809044
40.897934,-73.857056
40.719288,-73.84247
40.836796,-73.91949
40.70547,-73.95024
40.754093,-73.99209
40.66919,-73.99682
40.759727,-73.99169
40.858192,-73.884056
40.618584,-73.99391
40.759983,-73.964806
40.560394,-74.120056
40.83046,-73.90116
40.862667,-73.90087
40.643276,-73.89622
40.677654,-73.82866
40.606766,-73.96577
40.822163,-73.94242
40.78056,-73.98022
40.85935,-73.90117
40.84613,-73.89924
40.7079,-73.99901
40.63926,-74.07561
40.820435,-73.93624
40.759617,-73.961975
40.60595,-74.07601
40.757103,-73.9862
40.691532,-73.993744
40.67189,-73.895874
40.793217,-73.972855
40.73553,-73.735916
40.641106,-74.09643
40.600426,-73.941895
40.820404,-73.81482
40.762177,-73.96613
40.76073,-73.90194
40.73155,-73.810814
40.898594,-73.897095
